record_id,calling_number,called_number,start_time,duration_seconds,call_type
CDR-005050,916309630372,919896703780,2025-03-07T15:27:36+05:30,35,voice
CDR-005051,916733103322,916132239223,2025-03-07T15:35:50+05:30,141,voice
CDR-005052,917346214717,916105792347,2025-03-07T15:45:11+05:30,47,voice
CDR-005053,916665802686,916787800822,2025-03-07T15:49:02+05:30,49,voice
CDR-005054,916852224261,918910413530,2025-03-07T16:03:03+05:30,12,voice
CDR-005055,916375107792,916849321768,2025-03-07T16:32:00+05:30,32,voice
CDR-005056,917053069975,916005959219,2025-03-07T16:32:53+05:30,78,voice
CDR-005057,919883152281,917545427621,2025-03-07T16:44:29+05:30,69,voice
CDR-005058,917989228447,916912523398,2025-03-07T17:23:45+05:30,44,voice
CDR-005059,918692842017,919347124126,2025-03-07T17:26:41+05:30,271,voice
CDR-005060,917133063457,916132239223,2025-03-07T17:48:51+05:30,90,voice
CDR-005061,916406467692,918221668220,2025-03-07T17:49:09+05:30,23,voice
CDR-005062,918437653138,916637885677,2025-03-07T18:13:39+05:30,51,voice
CDR-005063,918543852803,918692842017,2025-03-07T18:41:04+05:30,0,sms
CDR-005064,916217338638,916637885677,2025-03-07T18:50:35+05:30,0,sms
CDR-005065,918851286499,916543832315,2025-03-07T19:19:29+05:30,91,voice
CDR-005066,917876457943,916849321768,2025-03-07T19:21:22+05:30,109,voice
CDR-005067,918981072749,919069904489,2025-03-07T19:47:54+05:30,38,voice
CDR-005068,916733103322,916627903127,2025-03-07T20:08:23+05:30,1126,voice
CDR-005069,916309630372,916960990031,2025-03-07T20:30:20+05:30,0,sms
CDR-005070,918829009322,919415717273,2025-03-07T20:38:24+05:30,57,voice
CDR-005071,918981072749,916137652472,2025-03-07T20:42:44+05:30,78,voice
CDR-005072,916702951376,916275552433,2025-03-07T20:57:19+05:30,37,voice
CDR-005073,919415717273,918973120296,2025-03-07T20:57:52+05:30,73,voice
CDR-005074,918221668220,916406467692,2025-03-07T21:03:06+05:30,48,voice
CDR-005075,918236083655,918337754340,2025-03-07T21:04:54+05:30,116,voice
CDR-005076,916435668733,916637885677,2025-03-07T21:23:00+05:30,27,voice
CDR-005077,916367453616,917053069975,2025-03-07T21:58:50+05:30,19,voice
CDR-005078,916691567852,916960990031,2025-03-07T22:13:14+05:30,90,voice
CDR-005079,918275012886,919415717273,2025-03-07T22:24:39+05:30,20,voice
CDR-005080,917190994262,916653793670,2025-03-07T22:35:31+05:30,40,voice
CDR-005081,916540081641,916702951376,2025-03-07T22:45:18+05:30,35,voice
CDR-005082,916852224261,916424188799,2025-03-07T22:58:11+05:30,105,voice
CDR-005083,918608791433,918845716772,2025-03-07T23:10:35+05:30,57,voice
CDR-005084,919847874879,916217338638,2025-03-07T23:18:17+05:30,91,voice
CDR-005085,916424188799,916931872820,2025-03-07T23:18:24+05:30,0,sms
CDR-005086,916960990031,917288961107,2025-03-07T23:57:58+05:30,77,voice
CDR-005087,918224632063,916694321946,2025-03-08T01:53:22+05:30,109,voice
CDR-005088,918437653138,918600238302,2025-03-08T05:01:32+05:30,0,sms
CDR-005089,916367453616,916518301062,2025-03-08T05:50:27+05:30,217,voice
CDR-005090,919326047954,916685125460,2025-03-08T06:16:34+05:30,80,voice
CDR-005091,916424188799,916852224261,2025-03-08T06:54:57+05:30,35,voice
CDR-005092,919571619646,918021958255,2025-03-08T07:24:50+05:30,186,voice
CDR-005093,918829009322,916694321946,2025-03-08T07:31:40+05:30,27,voice
CDR-005094,917311481954,917190994262,2025-03-08T08:03:07+05:30,242,voice
CDR-005095,918973120296,916926118120,2025-03-08T08:08:00+05:30,0,sms
CDR-005096,916325845808,916812873288,2025-03-08T08:38:30+05:30,10,voice
CDR-005097,918472533046,919808452910,2025-03-08T08:49:09+05:30,23,voice
CDR-005098,916435668733,917190994262,2025-03-08T08:51:16+05:30,28,voice
CDR-005099,916424188799,916852224261,2025-03-08T09:11:43+05:30,42,voice
CDR-005100,916026997648,916926118120,2025-03-08T09:14:41+05:30,38,voice
CDR-005101,916926118120,916026997648,2025-03-08T09:31:20+05:30,42,voice
CDR-005102,916097862916,918829009322,2025-03-08T10:12:01+05:30,93,voice
CDR-005103,918981072749,917329653581,2025-03-08T10:22:05+05:30,499,voice
CDR-005104,916187060216,918973120296,2025-03-08T10:39:01+05:30,59,voice
CDR-005105,917989228447,916555122302,2025-03-08T10:53:49+05:30,121,voice
CDR-005106,918224632063,917523499956,2025-03-08T11:03:34+05:30,10,voice
CDR-005107,916555122302,916369374146,2025-03-08T11:03:53+05:30,98,voice
CDR-005108,916309630372,916997171985,2025-03-08T11:08:50+05:30,41,voice
CDR-005109,917500083076,916876538782,2025-03-08T11:19:05+05:30,194,voice
CDR-005110,918851286499,918600238302,2025-03-08T11:26:32+05:30,12,voice
CDR-005111,916912523398,917989228447,2025-03-08T11:30:37+05:30,8,voice
CDR-005112,918193665589,919636802154,2025-03-08T11:36:48+05:30,88,voice
CDR-005113,916543832315,916325845808,2025-03-08T11:37:14+05:30,32,voice
CDR-005114,918829009322,919415717273,2025-03-08T11:48:22+05:30,28,voice
CDR-005115,916702951376,917147613772,2025-03-08T11:52:38+05:30,13,voice
CDR-005116,918829009322,916729640279,2025-03-08T12:07:15+05:30,0,sms
CDR-005117,916275552433,916702951376,2025-03-08T13:25:35+05:30,119,voice
CDR-005118,918829009322,919415717273,2025-03-08T13:52:12+05:30,32,voice
CDR-005119,918608791433,916026997648,2025-03-08T13:53:22+05:30,42,voice
CDR-005120,917970653224,916309630372,2025-03-08T14:20:22+05:30,23,voice
CDR-005121,919571619646,917989228447,2025-03-08T14:34:26+05:30,48,voice
CDR-005122,919647323963,916641395672,2025-03-08T15:07:22+05:30,41,voice
CDR-005123,918845716772,918973120296,2025-03-08T15:07:57+05:30,49,voice
CDR-005124,916031350966,916153621537,2025-03-08T15:27:30+05:30,122,voice
CDR-005125,916637885677,918437653138,2025-03-08T15:39:36+05:30,31,voice
CDR-005126,916960990031,916309630372,2025-03-08T15:40:56+05:30,79,voice
CDR-005127,919069904489,918291688635,2025-03-08T15:45:24+05:30,36,voice
CDR-005128,917730176490,919571619646,2025-03-08T15:55:09+05:30,48,voice
CDR-005129,919994738491,918021958255,2025-03-08T15:55:14+05:30,0,sms
CDR-005130,918771974035,916309630372,2025-03-08T16:12:46+05:30,60,voice
CDR-005131,918236083655,919347124126,2025-03-08T16:45:06+05:30,9,voice
CDR-005132,918771974035,916309630372,2025-03-08T16:50:34+05:30,23,voice
CDR-005133,918437653138,918600238302,2025-03-08T16:56:42+05:30,115,voice
CDR-005134,917485979569,919847874879,2025-03-08T17:44:47+05:30,48,voice
CDR-005135,916691567852,916275552433,2025-03-08T18:08:59+05:30,17,voice
CDR-005136,916097862916,918845716772,2025-03-08T18:21:39+05:30,75,voice
CDR-005137,917147613772,917844273643,2025-03-08T18:46:54+05:30,6,voice
CDR-005138,916637885677,916665802686,2025-03-08T19:03:04+05:30,35,voice
CDR-005139,916876538782,917679658289,2025-03-08T19:17:19+05:30,41,voice
CDR-005140,918684843529,917133063457,2025-03-08T19:27:56+05:30,95,voice
CDR-005141,917364382775,916931872820,2025-03-08T19:46:06+05:30,35,voice
CDR-005142,916926118120,918973120296,2025-03-08T19:50:01+05:30,18,voice
CDR-005143,917447202903,916665802686,2025-03-08T20:08:33+05:30,28,voice
CDR-005144,917545427621,919072674448,2025-03-08T20:16:22+05:30,135,voice
CDR-005145,918684843529,916454474647,2025-03-08T20:19:39+05:30,394,voice
CDR-005146,918973120296,918608791433,2025-03-08T20:40:17+05:30,27,voice
CDR-005147,918692842017,919347124126,2025-03-08T20:55:21+05:30,57,voice
CDR-005148,916926118120,918608791433,2025-03-08T20:55:59+05:30,75,voice
CDR-005149,917053069975,916518301062,2025-03-08T21:07:09+05:30,29,voice
CDR-005150,919772591901,917679658289,2025-03-08T21:13:57+05:30,90,voice
CDR-005151,919600233059,917876457943,2025-03-08T21:23:23+05:30,161,voice
CDR-005152,917500083076,919883152281,2025-03-08T22:04:31+05:30,21,voice
CDR-005153,917876457943,917147613772,2025-03-08T22:18:51+05:30,99,voice
CDR-005154,918220256891,916948528511,2025-03-08T22:20:31+05:30,55,voice
CDR-005155,917260443015,917447202903,2025-03-08T22:21:07+05:30,6,voice
CDR-005156,916105792347,917346214717,2025-03-08T22:39:12+05:30,0,sms
CDR-005157,918600238302,918437653138,2025-03-08T22:59:44+05:30,0,sms
CDR-005158,919772591901,917500083076,2025-03-08T23:01:20+05:30,42,voice
CDR-005159,919326047954,919349831082,2025-03-08T23:02:56+05:30,64,voice
CDR-005160,917053069975,916005959219,2025-03-08T23:14:20+05:30,221,voice
CDR-005161,916948528511,918859909279,2025-03-08T23:16:30+05:30,96,voice
CDR-005162,916702951376,916375107792,2025-03-08T23:31:24+05:30,37,voice
CDR-005163,916665802686,916787800822,2025-03-08T23:33:08+05:30,134,voice
CDR-005164,917679658289,918973120296,2025-03-09T00:49:00+05:30,58,voice
CDR-005165,916685125460,919772591901,2025-03-09T02:13:55+05:30,70,voice
CDR-005166,919797302867,916935101816,2025-03-09T03:43:57+05:30,55,voice
CDR-005167,919797302867,916424188799,2025-03-09T04:55:48+05:30,205,voice
CDR-005168,918525720621,919415717273,2025-03-09T05:55:00+05:30,0,sms
CDR-005169,916876538782,919326047954,2025-03-09T06:27:34+05:30,9,voice
CDR-005170,916017179896,918845716772,2025-03-09T06:28:12+05:30,30,voice
CDR-005171,917876457943,919647323963,2025-03-09T06:29:32+05:30,39,voice
CDR-005172,916265227765,917364382775,2025-03-09T06:29:48+05:30,0,sms
CDR-005173,916641395672,919571619646,2025-03-09T06:29:51+05:30,192,voice
CDR-005174,916653793670,917311481954,2025-03-09T06:30:38+05:30,240,voice
CDR-005175,916275552433,916691567852,2025-03-09T06:57:49+05:30,6,voice
CDR-005176,916702951376,916555122302,2025-03-09T07:10:05+05:30,106,voice
CDR-005177,917545969696,917779969407,2025-03-09T07:16:11+05:30,34,voice
CDR-005178,918973120296,918608791433,2025-03-09T07:17:04+05:30,60,voice
CDR-005179,918524624102,918608791433,2025-03-09T07:31:08+05:30,261,voice
CDR-005180,919552996140,918981072749,2025-03-09T07:34:55+05:30,0,sms
CDR-005181,917329653581,919797302867,2025-03-09T08:01:58+05:30,0,sms
CDR-005182,918337754340,916383487026,2025-03-09T08:30:06+05:30,31,voice
CDR-005183,916849321768,917844273643,2025-03-09T09:05:06+05:30,87,voice
CDR-005184,918224632063,917807438462,2025-03-09T10:08:26+05:30,54,voice
CDR-005185,916406467692,916948528511,2025-03-09T10:56:50+05:30,224,voice
CDR-005186,917364382775,916424188799,2025-03-09T11:19:45+05:30,68,voice
CDR-005187,918525720621,918829009322,2025-03-09T11:30:02+05:30,47,voice
CDR-005188,919772591901,917679658289,2025-03-09T11:32:10+05:30,144,voice
CDR-005189,918437653138,919229202948,2025-03-09T11:53:56+05:30,0,sms
CDR-005190,918238710435,917679658289,2025-03-09T11:54:52+05:30,13,voice
CDR-005191,916685125460,919349831082,2025-03-09T12:41:44+05:30,226,voice
CDR-005192,918600238302,919994738491,2025-03-09T12:50:12+05:30,0,sms
CDR-005193,916849321768,917876457943,2025-03-09T13:04:00+05:30,0,sms
CDR-005194,918845716772,916876538782,2025-03-09T13:06:44+05:30,0,sms
CDR-005195,917863362137,918169713512,2025-03-09T13:23:13+05:30,38,voice
CDR-005196,916265227765,916369374146,2025-03-09T13:31:49+05:30,17,voice
CDR-005197,916309630372,918771974035,2025-03-09T14:02:24+05:30,37,voice
CDR-005198,917844273643,917147613772,2025-03-09T14:18:48+05:30,63,voice
CDR-005199,917147613772,916702951376,2025-03-09T14:35:34+05:30,138,voice
CDR-005200,917814266084,916543832315,2025-03-09T14:36:15+05:30,24,voice
CDR-005201,916627903127,916733103322,2025-03-09T16:24:04+05:30,25,voice
CDR-005202,917311481954,916812873288,2025-03-09T18:54:26+05:30,23,voice
CDR-005203,917147613772,918184188031,2025-03-09T18:59:17+05:30,0,sms
CDR-005204,917876457943,916997171985,2025-03-09T19:30:24+05:30,130,voice
CDR-005205,917364382775,918220256891,2025-03-09T19:39:34+05:30,0,sms
CDR-005206,916054679303,917133063457,2025-03-09T19:41:38+05:30,204,voice
CDR-005207,916424188799,919714026682,2025-03-09T19:50:00+05:30,71,voice
CDR-005208,917989228447,919647323963,2025-03-09T19:53:54+05:30,98,voice
CDR-005209,916912523398,917989228447,2025-03-09T19:56:13+05:30,104,voice
CDR-005210,917500083076,917679658289,2025-03-09T20:33:05+05:30,45,voice
CDR-005211,916217338638,918517802039,2025-03-09T20:38:37+05:30,78,voice
CDR-005212,916641395672,919571619646,2025-03-09T21:02:45+05:30,13,voice
CDR-005213,917190994262,916653793670,2025-03-09T21:06:11+05:30,157,voice
CDR-005214,918412179982,919072674448,2025-03-09T21:15:03+05:30,12,voice
CDR-005215,916026997648,918608791433,2025-03-09T21:31:27+05:30,110,voice
CDR-005216,916005959219,919714026682,2025-03-09T21:31:44+05:30,95,voice
CDR-005217,916641395672,917730176490,2025-03-09T21:41:39+05:30,12,voice
CDR-005218,918608791433,918524624102,2025-03-09T21:42:47+05:30,5,voice
CDR-005219,918845716772,916926118120,2025-03-09T22:11:47+05:30,0,sms
CDR-005220,918224632063,919415717273,2025-03-09T22:27:56+05:30,282,voice
CDR-005221,917485979569,916637885677,2025-03-09T23:02:51+05:30,24,voice
CDR-005222,916912523398,917989228447,2025-03-09T23:07:07+05:30,46,voice
CDR-005223,919797302867,916424188799,2025-03-09T23:11:26+05:30,112,voice
CDR-005224,916852224261,916627903127,2025-03-09T23:33:44+05:30,0,sms
CDR-005225,916275552433,916691567852,2025-03-09T23:56:25+05:30,89,voice
CDR-005226,919847874879,916637885677,2025-03-10T00:05:45+05:30,58,voice
CDR-005227,916691567852,916275552433,2025-03-10T00:07:11+05:30,28,voice
CDR-005228,919772591901,917679658289,2025-03-10T01:16:53+05:30,41,voice
CDR-005229,916653793670,917311481954,2025-03-10T01:58:29+05:30,25,voice
CDR-005230,917679658289,916876538782,2025-03-10T03:31:03+05:30,63,voice
CDR-005231,918524624102,919415717273,2025-03-10T05:36:42+05:30,47,voice
CDR-005232,918220256891,916948528511,2025-03-10T06:03:25+05:30,96,voice
CDR-005233,916406467692,918221668220,2025-03-10T06:04:57+05:30,249,voice
CDR-005234,916641395672,917730176490,2025-03-10T06:11:57+05:30,5,voice
CDR-005235,916637885677,917447202903,2025-03-10T06:39:21+05:30,26,voice
CDR-005236,918169713512,916637885677,2025-03-10T07:17:09+05:30,320,voice
CDR-005237,919552996140,919069904489,2025-03-10T07:55:49+05:30,325,voice
CDR-005238,916912523398,919647323963,2025-03-10T08:25:13+05:30,0,sms
CDR-005239,916702951376,917876457943,2025-03-10T08:30:41+05:30,117,voice
CDR-005240,916960990031,916691567852,2025-03-10T08:37:22+05:30,14,voice
CDR-005241,916435668733,917190994262,2025-03-10T09:00:20+05:30,0,sms
CDR-005242,919636802154,918193665589,2025-03-10T09:08:29+05:30,100,voice
CDR-005243,918437653138,917485979569,2025-03-10T09:21:57+05:30,105,voice
CDR-005244,916869481191,916383487026,2025-03-10T10:16:39+05:30,65,voice
CDR-005245,916685125460,918259513627,2025-03-10T11:08:04+05:30,50,voice
CDR-005246,917364382775,917053069975,2025-03-10T12:52:56+05:30,0,sms
CDR-005247,917545969696,919847874879,2025-03-10T12:54:52+05:30,16,voice
CDR-005248,916105792347,917807438462,2025-03-10T13:37:45+05:30,36,voice
CDR-005249,916435668733,916637885677,2025-03-10T13:41:58+05:30,146,voice
CDR-005250,919069904489,918193665589,2025-03-10T13:53:23+05:30,0,sms
CDR-005251,917329653581,919714026682,2025-03-10T13:59:39+05:30,26,voice
CDR-005252,917545969696,916812873288,2025-03-10T14:08:51+05:30,0,sms
CDR-005253,918517802039,916653793670,2025-03-10T14:09:50+05:30,69,voice
CDR-005254,916691567852,916275552433,2025-03-10T14:11:09+05:30,99,voice
CDR-005255,916543832315,916031350966,2025-03-10T14:18:20+05:30,69,voice
CDR-005256,916948528511,916852224261,2025-03-10T14:18:37+05:30,25,voice
CDR-005257,916637885677,916217338638,2025-03-10T15:32:56+05:30,0,sms
CDR-005258,918221668220,916406467692,2025-03-10T15:44:46+05:30,160,voice
CDR-005259,919772591901,916685125460,2025-03-10T16:01:22+05:30,0,sms
CDR-005260,916912523398,917989228447,2025-03-10T16:09:48+05:30,30,voice
CDR-005261,916935101816,916424188799,2025-03-10T16:09:55+05:30,28,voice
CDR-005262,916960990031,917288961107,2025-03-10T16:15:52+05:30,32,voice
CDR-005263,917447202903,916665802686,2025-03-10T16:57:05+05:30,0,sms
CDR-005264,917364382775,916265227765,2025-03-10T17:18:07+05:30,38,voice
CDR-005265,917447202903,917556372626,2025-03-10T17:38:09+05:30,27,voice
CDR-005266,916518301062,916132239223,2025-03-10T17:44:13+05:30,10,voice
CDR-005267,919797302867,916424188799,2025-03-10T18:01:57+05:30,173,voice
CDR-005268,916665802686,916787800822,2025-03-10T18:13:09+05:30,259,voice
CDR-005269,916637885677,916217338638,2025-03-10T18:13:27+05:30,32,voice
CDR-005270,916325845808,918851286499,2025-03-10T18:54:17+05:30,40,voice
CDR-005271,919896703780,916309630372,2025-03-10T19:41:50+05:30,156,voice
CDR-005272,916685125460,919349831082,2025-03-10T19:55:50+05:30,0,sms
CDR-005273,917545427621,916187060216,2025-03-10T19:59:04+05:30,300,voice
CDR-005274,919847874879,917485979569,2025-03-10T20:15:04+05:30,79,voice
CDR-005275,916926118120,918608791433,2025-03-10T20:20:18+05:30,63,voice
CDR-005276,917545969696,919847874879,2025-03-10T20:43:28+05:30,323,voice
CDR-005277,916665802686,917447202903,2025-03-10T20:53:07+05:30,17,voice
CDR-005278,917500083076,917679658289,2025-03-10T21:05:27+05:30,24,voice
CDR-005279,917364382775,918220256891,2025-03-10T21:31:49+05:30,60,voice
CDR-005280,916424188799,916852224261,2025-03-10T21:32:44+05:30,0,sms
CDR-005281,916424188799,917364382775,2025-03-10T21:35:37+05:30,18,voice
CDR-005282,919384822654,916849321768,2025-03-10T21:39:22+05:30,128,voice
CDR-005283,918224632063,919415717273,2025-03-10T21:54:38+05:30,61,voice
CDR-005284,918224632063,919415717273,2025-03-10T22:16:30+05:30,114,voice
CDR-005285,916691567852,917288961107,2025-03-10T22:36:07+05:30,51,voice
CDR-005286,916406467692,918859909279,2025-03-10T22:39:01+05:30,0,sms
CDR-005287,917007495214,916702951376,2025-03-10T22:51:32+05:30,5,voice
CDR-005288,918337754340,919347124126,2025-03-10T23:17:41+05:30,34,voice
CDR-005289,918608791433,918845716772,2025-03-10T23:23:29+05:30,82,voice
CDR-005290,917970653224,916637885677,2025-03-10T23:27:20+05:30,202,voice
CDR-005291,917500083076,916876538782,2025-03-11T02:35:19+05:30,71,voice
CDR-005292,919883152281,918525720621,2025-03-11T03:47:04+05:30,52,voice
CDR-005293,918517802039,916787800822,2025-03-11T04:44:30+05:30,1046,voice
CDR-005294,918608791433,916026997648,2025-03-11T06:17:54+05:30,17,voice
CDR-005295,917989228447,916555122302,2025-03-11T06:30:46+05:30,98,voice
CDR-005296,916325845808,919994728584,2025-03-11T06:34:33+05:30,63,voice
CDR-005297,916702951376,917147613772,2025-03-11T06:36:19+05:30,251,voice
CDR-005298,916685125460,919349831082,2025-03-11T06:38:39+05:30,21,voice
CDR-005299,916105792347,916054679303,2025-03-11T06:39:45+05:30,78,voice
CDR-005300,918845716772,918973120296,2025-03-11T06:41:59+05:30,31,voice
CDR-005301,916876538782,917679658289,2025-03-11T06:52:33+05:30,164,voice
CDR-005302,916383487026,918337754340,2025-03-11T07:29:11+05:30,39,voice
CDR-005303,918845716772,916097862916,2025-03-11T08:28:34+05:30,48,voice
CDR-005304,918337754340,918543852803,2025-03-11T08:41:10+05:30,228,voice
CDR-005305,917679658289,918829009322,2025-03-11T08:43:14+05:30,0,sms
CDR-005306,916265227765,917053069975,2025-03-11T08:49:33+05:30,12,voice
CDR-005307,918472533046,917007495214,2025-03-11T09:09:58+05:30,0,sms
CDR-005308,918524624102,919415717273,2025-03-11T09:20:05+05:30,0,sms
CDR-005309,917190994262,916435668733,2025-03-11T09:22:04+05:30,57,voice
CDR-005310,916948528511,918220256891,2025-03-11T09:31:56+05:30,36,voice
CDR-005311,916309630372,918771974035,2025-03-11T09:37:36+05:30,0,sms
CDR-005312,916702951376,917147613772,2025-03-11T09:43:46+05:30,0,sms
CDR-005313,919797302867,916733103322,2025-03-11T10:31:47+05:30,340,voice
CDR-005314,916997171985,916375107792,2025-03-11T10:42:31+05:30,90,voice
CDR-005315,916137652472,918981072749,2025-03-11T11:20:48+05:30,38,voice
CDR-005316,919883152281,917523499956,2025-03-11T11:35:12+05:30,87,voice
CDR-005317,919714026682,918981072749,2025-03-11T12:07:13+05:30,27,voice
CDR-005318,918220256891,916948528511,2025-03-11T12:12:54+05:30,94,voice
CDR-005319,916852224261,916424188799,2025-03-11T12:31:46+05:30,0,sms
CDR-005320,916876538782,916926118120,2025-03-11T12:46:17+05:30,15,voice
CDR-005321,916888840554,916960990031,2025-03-11T12:49:21+05:30,246,voice
CDR-005322,916275552433,916691567852,2025-03-11T12:57:51+05:30,42,voice
CDR-005323,916849321768,919384822654,2025-03-11T13:23:57+05:30,66,voice
CDR-005324,919847874879,917814266084,2025-03-11T14:07:18+05:30,91,voice
CDR-005325,917679658289,918238710435,2025-03-11T14:14:47+05:30,107,voice
CDR-005326,916637885677,916665802686,2025-03-11T14:46:18+05:30,62,voice
CDR-005327,918221668220,916406467692,2025-03-11T14:47:21+05:30,133,voice
CDR-005328,919714026682,917329653581,2025-03-11T15:18:00+05:30,55,voice
CDR-005329,916031350966,917329653581,2025-03-11T15:23:11+05:30,49,voice
CDR-005330,918973120296,916926118120,2025-03-11T15:33:12+05:30,87,voice
CDR-005331,917844273643,917876457943,2025-03-11T15:45:43+05:30,0,sms
CDR-005332,917989228447,918259513627,2025-03-11T16:02:40+05:30,285,voice
CDR-005333,917260443015,919994738491,2025-03-11T16:03:24+05:30,176,voice
CDR-005334,917556372626,917190994262,2025-03-11T16:05:12+05:30,23,voice
CDR-005335,916931872820,918193665589,2025-03-11T16:06:14+05:30,41,voice
CDR-005336,917679658289,918829009322,2025-03-11T16:16:57+05:30,107,voice
CDR-005337,916931872820,916424188799,2025-03-11T16:28:14+05:30,29,voice
CDR-005338,917007495214,918472533046,2025-03-11T16:33:58+05:30,24,voice
CDR-005339,918236083655,919994728584,2025-03-11T16:37:08+05:30,37,voice
CDR-005340,919808452910,919994738491,2025-03-11T16:48:41+05:30,39,voice
CDR-005341,917970653224,916637885677,2025-03-11T17:22:11+05:30,57,voice
CDR-005342,919688936655,919153442407,2025-03-11T17:31:23+05:30,124,voice
CDR-005343,917190994262,918517802039,2025-03-11T17:35:42+05:30,63,voice
CDR-005344,917844273643,917147613772,2025-03-11T17:46:19+05:30,54,voice
CDR-005345,916997171985,916309630372,2025-03-11T18:23:52+05:30,0,sms
CDR-005346,918981072749,919552996140,2025-03-11T18:44:16+05:30,13,voice
CDR-005347,916325845808,917814266084,2025-03-11T19:02:16+05:30,80,voice
CDR-005348,919072674448,918829009322,2025-03-11T19:10:26+05:30,23,voice
CDR-005349,917260443015,919994738491,2025-03-11T19:14:39+05:30,26,voice
CDR-005350,916869481191,918236083655,2025-03-11T19:25:53+05:30,34,voice
CDR-005351,918771974035,916309630372,2025-03-11T19:37:23+05:30,29,voice
CDR-005352,918829009322,919072674448,2025-03-11T19:39:04+05:30,52,voice
CDR-005353,918973120296,918525720621,2025-03-11T19:46:19+05:30,0,sms
CDR-005354,918608791433,916026997648,2025-03-11T19:50:57+05:30,209,voice
CDR-005355,916187060216,917545427621,2025-03-11T19:56:23+05:30,14,voice
CDR-005356,917730176490,917989228447,2025-03-11T20:00:11+05:30,83,voice
CDR-005357,916627903127,916733103322,2025-03-11T20:02:54+05:30,39,voice
CDR-005358,917053069975,916005959219,2025-03-11T20:18:10+05:30,457,voice
CDR-005359,917844273643,918184188031,2025-03-11T20:28:19+05:30,48,voice
CDR-005360,919347124126,918543852803,2025-03-11T20:34:15+05:30,0,sms
CDR-005361,916931872820,917891221720,2025-03-11T20:51:16+05:30,0,sms
CDR-005362,918851286499,917545969696,2025-03-11T20:53:48+05:30,73,voice
CDR-005363,916383487026,916869481191,2025-03-11T20:56:10+05:30,0,sms
CDR-005364,916518301062,916424188799,2025-03-11T21:00:15+05:30,0,sms
CDR-005365,918525720621,918275012886,2025-03-11T21:10:30+05:30,82,voice
CDR-005366,916097862916,916026997648,2025-03-11T21:10:56+05:30,83,voice
CDR-005367,917329653581,919797302867,2025-03-11T21:15:53+05:30,10,voice
CDR-005368,919883152281,916694321946,2025-03-11T21:17:30+05:30,18,voice
CDR-005369,916017179896,917679658289,2025-03-11T21:24:32+05:30,133,voice
CDR-005370,919347124126,918337754340,2025-03-11T21:59:48+05:30,32,voice
CDR-005371,917147613772,917844273643,2025-03-11T22:12:04+05:30,87,voice
CDR-005372,919883152281,917523499956,2025-03-11T22:49:45+05:30,36,voice
CDR-005373,916543832315,919847874879,2025-03-11T22:50:39+05:30,9,voice
CDR-005374,917844273643,919896703780,2025-03-11T23:05:48+05:30,168,voice
CDR-005375,916383487026,918231336700,2025-03-11T23:14:06+05:30,95,voice
CDR-005376,919994738491,918437653138,2025-03-11T23:16:10+05:30,40,voice
CDR-005377,919072674448,918412179982,2025-03-11T23:23:05+05:30,99,voice
CDR-005378,916383487026,916869481191,2025-03-11T23:27:49+05:30,96,voice
CDR-005379,916685125460,919349831082,2025-03-11T23:44:53+05:30,21,voice
CDR-005380,918184188031,917147613772,2025-03-12T03:06:06+05:30,24,voice
CDR-005381,916031350966,916137652472,2025-03-12T03:49:41+05:30,244,voice
CDR-005382,918472533046,917007495214,2025-03-12T04:00:41+05:30,0,sms
CDR-005383,916367453616,916424188799,2025-03-12T05:15:05+05:30,93,voice
CDR-005384,918238710435,917679658289,2025-03-12T05:33:19+05:30,0,sms
CDR-005385,916948528511,919888627938,2025-03-12T06:09:58+05:30,0,sms
CDR-005386,919847874879,918169713512,2025-03-12T06:23:58+05:30,81,voice
CDR-005387,916424188799,916852224261,2025-03-12T06:28:54+05:30,172,voice
CDR-005388,919636802154,918981072749,2025-03-12T06:42:17+05:30,70,voice
CDR-005389,918771974035,916309630372,2025-03-12T07:10:46+05:30,150,voice
CDR-005390,916912523398,919647323963,2025-03-12T07:14:06+05:30,19,voice
CDR-005391,916017179896,916097862916,2025-03-12T07:32:03+05:30,0,sms
CDR-005392,916637885677,917970653224,2025-03-12T07:33:12+05:30,0,sms
CDR-005393,917545969696,917814266084,2025-03-12T07:39:43+05:30,168,voice
CDR-005394,919847874879,917545969696,2025-03-12T08:42:18+05:30,90,voice
CDR-005395,917485979569,918437653138,2025-03-12T08:51:12+05:30,161,voice
CDR-005396,917844273643,917876457943,2025-03-12T08:58:27+05:30,17,voice
CDR-005397,916325845808,918169713512,2025-03-12T09:07:12+05:30,84,voice
CDR-005398,919153442407,917989228447,2025-03-12T09:25:01+05:30,13,voice
CDR-005399,918221668220,919487985342,2025-03-12T09:55:52+05:30,72,voice
CDR-005400,917679658289,919229202948,2025-03-12T10:32:32+05:30,29,voice
CDR-005401,919153442407,916849321768,2025-03-12T10:50:19+05:30,11,voice
CDR-005402,916265227765,917364382775,2025-03-12T11:28:27+05:30,108,voice
CDR-005403,918236083655,919347124126,2025-03-12T11:30:37+05:30,86,voice
CDR-005404,919347124126,918337754340,2025-03-12T11:33:17+05:30,362,voice
CDR-005405,916097862916,916017179896,2025-03-12T11:46:53+05:30,6,voice
CDR-005406,916948528511,918220256891,2025-03-12T12:02:19+05:30,28,voice
CDR-005407,919847874879,917545969696,2025-03-12T13:20:36+05:30,59,voice
